file, segment, start, end, dur, filedur, mean_intensity
engl310_13_original,pau,83.601,83.645,0.045,190.200,48.333,
engl310_13_original,uh,83.645,83.914,0.268,190.200,81.619,
engl310_13_original,np,83.914,85.358,1.444,190.200,77.644,
engl310_13_original,pau,85.358,86.368,1.009,190.200,44.880,
engl310_13_original,in,86.368,87.005,0.637,190.200,51.359,
engl310_13_original,pau,87.005,87.127,0.123,190.200,47.278,
engl310_13_original,um,87.127,87.726,0.598,190.200,78.890,
engl310_13_original,pau,87.726,88.691,0.966,190.200,45.190,
engl310_13_original,np,88.691,89.694,1.003,190.200,79.790,
engl310_13_original,um,89.694,90.266,0.571,190.200,79.604,
engl310_13_original,ex,90.266,90.463,0.198,190.200,63.183,
engl310_13_original,pau,90.463,92.670,2.207,190.200,44.304,
engl310_13_original,np,92.670,94.769,2.099,190.200,78.154,
engl310_13_original,pau,94.769,96.566,1.797,190.200,45.076,
engl310_13_original,cl,96.566,96.605,0.038,190.200,62.809,
engl310_13_original,np,96.605,97.190,0.585,190.200,80.864,
engl310_13_original,pau,97.190,97.378,0.188,190.200,49.712,
engl310_13_original,np,97.378,99.141,1.763,190.200,79.181,
engl310_13_original,pau,99.141,99.331,0.190,190.200,44.467,
engl310_13_original,in,99.331,99.802,0.471,190.200,53.925,
engl310_13_original,np,99.802,102.026,2.224,190.200,78.667,
engl310_13_original,pau,102.026,102.202,0.176,190.200,48.469,
engl310_13_original,np,102.202,102.550,0.348,190.200,79.041,
engl310_13_original,ex,102.550,102.640,0.090,190.200,63.937,
engl310_13_original,pau,102.640,102.667,0.027,190.200,44.526,
engl310_13_original,in,102.667,102.839,0.172,190.200,47.314,
engl310_13_original,pau,102.839,102.935,0.096,190.200,42.202,
engl310_13_original,np,102.935,103.466,0.531,190.200,79.092,
engl310_13_original,ex,103.466,103.578,0.112,190.200,56.649,
engl310_13_original,pau,103.578,104.822,1.243,190.200,45.552,
engl310_13_original,in,104.822,105.033,0.211,190.200,55.528,
engl310_13_original,pau,105.033,105.100,0.068,190.200,44.928,
engl310_13_original,np,105.100,106.515,1.415,190.200,78.722,
engl310_13_original,pau,106.515,106.876,0.361,190.200,60.764,
engl310_13_original,np,106.876,107.980,1.104,190.200,77.339,
engl310_13_original,pau,107.980,108.364,0.384,190.200,42.988,
engl310_13_original,in,108.364,109.161,0.797,190.200,47.640,
engl310_13_original,pau,109.161,109.266,0.105,190.200,41.836,
engl310_13_original,uh,109.266,109.555,0.289,190.200,78.933,
engl310_13_original,np,109.555,111.601,2.046,190.200,78.227,
engl310_13_original,pau,111.601,111.676,0.074,190.200,45.603,
engl310_13_original,np,111.676,111.944,0.268,190.200,81.322,
engl310_13_original,pau,111.944,112.110,0.166,190.200,49.744,
engl310_13_original,in,112.110,112.383,0.273,190.200,50.433,
engl310_13_original,pau,112.383,112.431,0.049,190.200,43.882,
engl310_13_original,uh,112.431,112.677,0.246,190.200,79.988,
engl310_13_original,np,112.677,115.545,2.868,190.200,77.627,
engl310_13_original,ex,115.545,115.645,0.100,190.200,51.841,
engl310_13_original,pau,115.645,116.350,0.704,190.200,43.775,
engl310_13_original,cl,116.350,116.551,0.201,190.200,56.945,
engl310_13_original,in,116.551,117.041,0.490,190.200,46.202,
engl310_13_original,pau,117.041,117.489,0.448,190.200,49.083,
engl310_13_original,np,117.489,119.090,1.601,190.200,77.851,
engl310_13_original,uh,119.090,119.315,0.225,190.200,77.126,
engl310_13_original,np,119.315,120.727,1.412,190.200,75.564,
engl310_13_original,pau,120.727,120.858,0.131,190.200,42.477,
engl310_13_original,other: throat clear,120.858,121.152,0.294,190.200,74.673,
engl310_13_original,pau,121.152,121.454,0.301,190.200,44.886,
engl310_13_original,in,121.454,121.987,0.533,190.200,53.648,
engl310_13_original,pau,121.987,122.056,0.069,190.200,41.921,
engl310_13_original,in,122.056,122.489,0.432,190.200,52.504,
engl310_13_original,pau,122.489,122.583,0.095,190.200,42.816,
engl310_13_original,in,122.583,122.752,0.169,190.200,45.809,
engl310_13_original,pau,122.752,122.957,0.205,190.200,44.450,
engl310_13_original,np,122.957,124.226,1.269,190.200,77.981,
engl310_13_original,pau,124.226,124.422,0.196,190.200,50.126,
engl310_13_original,other: laugh,124.422,126.521,2.098,190.200,61.534,
engl310_13_original,pau,126.521,126.574,0.053,190.200,50.806,
engl310_13_original,uh,126.574,126.902,0.328,190.200,82.080,
engl310_13_original,ex,126.902,127.105,0.203,190.200,66.532,
engl310_13_original,in,127.105,127.516,0.411,190.200,52.520,
engl310_13_original,pau,127.516,127.576,0.060,190.200,44.124,
engl310_13_original,np,127.576,128.120,0.544,190.200,79.233,
engl310_13_original,uh,128.120,128.654,0.533,190.200,80.524,
engl310_13_original,other: glottal activity,128.654,128.839,0.185,190.200,55.138,
engl310_13_original,np,128.839,129.817,0.978,190.200,77.174,
engl310_13_original,pau,129.817,129.877,0.061,190.200,56.807,
engl310_13_original,uh,129.877,130.342,0.465,190.200,79.083,
engl310_13_original,np,130.342,131.021,0.679,190.200,76.780,
engl310_13_original,uh,131.021,131.281,0.260,190.200,80.575,
engl310_13_original,np,131.281,132.614,1.333,190.200,77.384,
engl310_13_original,um,132.614,132.921,0.306,190.200,80.976,
engl310_13_original,ex,132.921,133.304,0.383,190.200,61.976,
engl310_13_original,pau,133.304,133.947,0.643,190.200,38.268,
engl310_13_original,cl,133.947,134.051,0.104,190.200,59.783,
engl310_13_original,pau,134.051,134.100,0.049,190.200,44.600,
engl310_13_original,in,134.100,134.298,0.198,190.200,56.899,
engl310_13_original,pau,134.298,134.614,0.317,190.200,44.999,
engl310_13_original,um,134.614,134.935,0.321,190.200,79.761,
engl310_13_original,np,134.935,136.634,1.698,190.200,78.081,
engl310_13_original,pau,136.634,136.695,0.061,190.200,54.308,
engl310_13_original,in,136.695,136.992,0.297,190.200,52.141,
engl310_13_original,pau,136.992,137.078,0.086,190.200,45.126,
engl310_13_original,uh,137.078,137.557,0.479,190.200,80.446,
engl310_13_original,np,137.557,139.261,1.704,190.200,76.940,
engl310_13_original,pau,139.261,139.421,0.159,190.200,42.109,
engl310_13_original,np,139.421,140.855,1.434,190.200,75.760,
engl310_13_original,pau,140.855,140.916,0.061,190.200,52.876,
engl310_13_original,in,140.916,141.269,0.354,190.200,53.625,
engl310_13_original,pau,141.269,141.393,0.123,190.200,44.327,
engl310_13_original,uh,141.393,141.918,0.525,190.200,78.813,
engl310_13_original,pau,141.918,142.509,0.591,190.200,45.652,
engl310_13_original,uh,142.509,142.785,0.276,190.200,77.653,
engl310_13_original,pau,142.785,142.862,0.077,190.200,51.610,
engl310_13_original,np,142.862,143.864,1.002,190.200,79.328,
engl310_13_original,uh,143.864,144.159,0.295,190.200,79.697,
engl310_13_original,np,144.159,144.432,0.272,190.200,78.179,
engl310_13_original,pau,144.432,144.617,0.185,190.200,52.742,
engl310_13_original,np,144.617,145.331,0.714,190.200,78.102,
engl310_13_original,pau,145.331,145.413,0.082,190.200,49.814,
engl310_13_original,uh,145.413,145.647,0.234,190.200,79.440,
engl310_13_original,ex,145.647,145.763,0.116,190.200,66.160,
engl310_13_original,pau,145.763,145.832,0.068,190.200,41.684,
engl310_13_original,in,145.832,146.084,0.252,190.200,50.314,
engl310_13_original,pau,146.084,146.166,0.083,190.200,40.836,
engl310_13_original,np,146.166,147.192,1.025,190.200,79.607,
engl310_13_original,pau,147.192,147.246,0.055,190.200,54.374,
engl310_13_original,in,147.246,147.516,0.270,190.200,54.118,
engl310_13_original,pau,147.516,147.564,0.048,190.200,44.036,
engl310_13_original,uh,147.564,148.030,0.466,190.200,79.625,
engl310_13_original,np,148.030,148.393,0.363,190.200,80.665,
engl310_13_original,pau,148.393,148.499,0.106,190.200,49.704,
engl310_13_original,np,148.499,148.904,0.406,190.200,79.200,
engl310_13_original,um,148.904,149.344,0.440,190.200,78.615,
engl310_13_original,pau,149.344,149.439,0.095,190.200,40.906,
engl310_13_original,np,149.439,150.155,0.716,190.200,78.450,
engl310_13_original,pau,150.155,150.973,0.818,190.200,47.125,
engl310_13_original,np,150.973,152.436,1.463,190.200,78.563,
engl310_13_original,ex,152.436,152.570,0.134,190.200,57.136,
engl310_13_original,pau,152.570,152.714,0.144,190.200,42.078,
engl310_13_original,np,152.714,153.135,0.421,190.200,78.988,
engl310_13_original,pau,153.135,153.334,0.199,190.200,42.412,
engl310_13_original,other: throat clear,153.334,153.598,0.264,190.200,76.104,
engl310_13_original,pau,153.598,154.184,0.587,190.200,48.464,
engl310_13_original,cl,154.184,154.235,0.050,190.200,59.315,
engl310_13_original,pau,154.235,154.306,0.071,190.200,42.011,
engl310_13_original,np,154.306,155.613,1.308,190.200,78.504,
engl310_13_original,pau,155.613,157.075,1.462,190.200,42.346,
engl310_13_original,cl,157.075,157.152,0.078,190.200,57.960,
engl310_13_original,pau,157.152,157.211,0.059,190.200,45.717,
engl310_13_original,in,157.211,157.700,0.489,190.200,61.482,
engl310_13_original,pau,157.700,157.752,0.052,190.200,50.584,
engl310_13_original,um,157.752,158.079,0.327,190.200,80.923,
engl310_13_original,pau,158.079,158.487,0.407,190.200,43.009,
engl310_13_original,ex,158.487,158.840,0.354,190.200,65.141,
engl310_13_original,pau,158.840,158.956,0.116,190.200,39.031,
engl310_13_original,in,158.956,159.312,0.356,190.200,49.280,
engl310_13_original,pau,159.312,160.154,0.842,190.200,42.856,
engl310_13_original,np,160.154,161.965,1.811,190.200,77.305,
engl310_13_original,pau,161.965,162.046,0.081,190.200,50.340,
engl310_13_original,um,162.046,162.433,0.387,190.200,78.196,
engl310_13_original,ex,162.433,162.701,0.268,190.200,52.975,
engl310_13_original,pau,162.701,162.837,0.136,190.200,42.036,
engl310_13_original,in,162.837,163.297,0.459,190.200,51.694,
engl310_13_original,pau,163.297,164.042,0.745,190.200,42.344,
engl310_13_original,np,164.042,165.257,1.215,190.200,78.274,
engl310_13_original,ex,165.257,165.379,0.123,190.200,47.108,
engl310_13_original,pau,165.379,165.561,0.182,190.200,42.719,
engl310_13_original,uh,165.561,165.802,0.241,190.200,79.163,
engl310_13_original,np,165.802,167.041,1.239,190.200,78.587,
engl310_13_original,pau,167.041,167.105,0.064,190.200,56.339,
engl310_13_original,in,167.105,167.443,0.338,190.200,56.086,
engl310_13_original,pau,167.443,167.490,0.047,190.200,49.977,
engl310_13_original,uh,167.490,167.843,0.353,190.200,80.071,
engl310_13_original,in,167.843,168.164,0.321,190.200,55.735,
engl310_13_original,pau,168.164,168.202,0.038,190.200,45.521,
engl310_13_original,np,168.202,168.698,0.496,190.200,80.040,
engl310_13_original,um,168.698,169.061,0.363,190.200,79.182,
engl310_13_original,ex,169.061,169.162,0.100,190.200,60.879,
engl310_13_original,np,169.162,169.243,0.081,190.200,64.749,
engl310_13_original,pau,169.243,169.473,0.230,190.200,45.172,
engl310_13_original,uh,169.473,170.034,0.561,190.200,79.129,
engl310_13_original,pau,170.034,170.152,0.118,190.200,41.748,
engl310_13_original,um,170.152,170.724,0.572,190.200,75.834,
engl310_13_original,pau,170.724,170.904,0.179,190.200,49.028,
engl310_13_original,in,170.904,171.334,0.430,190.200,54.327,
engl310_13_original,pau,171.334,171.380,0.046,190.200,45.483,
engl310_13_original,np,171.380,172.150,0.770,190.200,77.893,
engl310_13_original,pau,172.150,172.214,0.064,190.200,54.457,
engl310_13_original,in,172.214,172.397,0.183,190.200,52.325,
engl310_13_original,pau,172.397,172.430,0.033,190.200,48.021,
engl310_13_original,other: glottal pulse,172.430,172.460,0.031,190.200,51.441,
engl310_13_original,pau,172.460,172.549,0.089,190.200,40.734,
engl310_13_original,np,172.549,173.027,0.478,190.200,80.942,
engl310_13_original,um,173.027,173.389,0.362,190.200,79.369,
engl310_13_original,ex,173.389,173.613,0.225,190.200,55.981,
engl310_13_original,pau,173.613,173.691,0.077,190.200,35.613,
engl310_13_original,in,173.691,173.997,0.306,190.200,51.561,
engl310_13_original,pau,173.997,174.133,0.136,190.200,45.602,
engl310_13_original,um,174.133,174.706,0.574,190.200,77.279,
engl310_13_original,pau,174.706,176.054,1.348,190.200,45.742,
engl310_13_original,in,176.054,176.328,0.274,190.200,44.159,
engl310_13_original,pau,176.328,176.424,0.096,190.200,41.013,
engl310_13_original,np,176.424,177.152,0.728,190.200,81.801,
engl310_13_original,pau,177.152,177.238,0.086,190.200,52.365,
engl310_13_original,np,177.238,179.954,2.717,190.200,77.250,
engl310_13_original,pau,179.954,180.002,0.048,190.200,44.524,
engl310_13_original,in,180.002,180.180,0.178,190.200,49.431,
engl310_13_original,pau,180.180,180.236,0.055,190.200,38.769,
engl310_13_original,np,180.236,180.760,0.524,190.200,80.136,
engl310_13_original,pau,180.760,180.860,0.101,190.200,50.048,
engl310_13_original,in,180.860,181.106,0.245,190.200,55.070,
engl310_13_original,pau,181.106,181.152,0.046,190.200,44.605,
engl310_13_original,uh,181.152,181.414,0.263,190.200,79.716,
engl310_13_original,np,181.414,182.392,0.978,190.200,79.810,
engl310_13_original,pau,182.392,182.463,0.070,190.200,53.803,
engl310_13_original,in,182.463,182.703,0.240,190.200,51.543,
engl310_13_original,pau,182.703,182.753,0.050,190.200,41.885,
engl310_13_original,um,182.753,183.238,0.485,190.200,77.769,
engl310_13_original,pau,183.238,183.290,0.053,190.200,53.109,
engl310_13_original,ex,183.290,183.442,0.151,190.200,48.681,
engl310_13_original,pau,183.442,183.512,0.071,190.200,44.567,
engl310_13_original,cl,183.512,183.544,0.032,190.200,56.909,
engl310_13_original,pau,183.544,183.637,0.092,190.200,41.394,
engl310_13_original,np,183.637,184.658,1.022,190.200,78.105,
engl310_13_original,pau,184.658,184.815,0.157,190.200,55.753,
engl310_13_original,np,184.815,185.181,0.366,190.200,79.803,
engl310_13_original,ex,185.181,185.334,0.153,190.200,42.412,
engl310_13_original,pau,185.334,185.382,0.048,190.200,35.805,
engl310_13_original,in,185.382,185.618,0.236,190.200,47.426,
engl310_13_original,np,185.618,186.439,0.821,190.200,79.716,
engl310_13_original,pau,186.439,186.788,0.349,190.200,59.821,
engl310_13_original,np,186.788,187.533,0.745,190.200,79.621,
engl310_13_original,pau,187.533,187.594,0.061,190.200,43.896,
engl310_13_original,in,187.594,187.926,0.332,190.200,53.597,
engl310_13_original,uh,187.926,188.305,0.379,190.200,81.275,
engl310_13_original,pau,188.305,188.538,0.233,190.200,45.646,
engl310_13_original,np,188.538,189.174,0.636,190.200,78.257,
engl310_13_original,pau,189.174,189.587,0.413,190.200,46.791,
engl310_13_original,cl,189.587,189.617,0.030,190.200,59.300,
engl310_13_original,pau,189.617,189.670,0.054,190.200,48.279,
engl310_13_original,np,189.670,190.200,0.530,190.200,78.853,
engl310_13_synth_base,np,0,0.023,0.023,174.649,33.706,
engl310_13_synth_base,in,0.023,0.307,0.284,174.649,48.170,
engl310_13_synth_base,uh,0.307,0.609,0.302,174.649,78.975,
engl310_13_synth_base,np,0.609,2.676,2.067,174.649,77.348,
engl310_13_synth_base,sil,2.676,2.835,0.158,174.649,28.831,
engl310_13_synth_base,in,2.835,3.281,0.446,174.649,45.064,
engl310_13_synth_base,uh,3.281,3.654,0.373,174.649,77.885,
engl310_13_synth_base,np,3.654,4.090,0.436,174.649,79.489,
engl310_13_synth_base,sil,4.090,4.198,0.108,174.649,42.160,
engl310_13_synth_base,np,4.198,4.914,0.716,174.649,76.641,
engl310_13_synth_base,sil,4.914,5.062,0.148,174.649,48.516,
engl310_13_synth_base,uh,5.062,5.320,0.259,174.649,77.000,
engl310_13_synth_base,np,5.320,7.646,2.326,174.649,76.119,
engl310_13_synth_base,sil,7.646,7.783,0.137,174.649,44.501,
engl310_13_synth_base,np,7.783,8.532,0.749,174.649,77.817,
engl310_13_synth_base,in,8.532,8.777,0.245,174.649,49.640,
engl310_13_synth_base,um,8.777,9.126,0.349,174.649,75.930,
engl310_13_synth_base,sil,9.126,9.670,0.544,174.649,35.155,
engl310_13_synth_base,uh,9.670,10.220,0.550,174.649,69.255,
engl310_13_synth_base,sil,10.220,10.789,0.569,174.649,29.005,
engl310_13_synth_base,np,10.789,11.397,0.608,174.649,73.209,
engl310_13_synth_base,um,11.397,11.728,0.331,174.649,74.777,
engl310_13_synth_base,sil,11.728,13.061,1.332,174.649,27.880,
engl310_13_synth_base,cl,13.061,13.147,0.086,174.649,47.089,
engl310_13_synth_base,sil,13.147,13.273,0.126,174.649,40.503,
engl310_13_synth_base,np,13.273,14.696,1.423,174.649,75.598,
engl310_13_synth_base,sil,14.696,15.470,0.774,174.649,29.227,
engl310_13_synth_base,in,15.470,15.607,0.137,174.649,35.768,
engl310_13_synth_base,sil,15.607,15.679,0.072,174.649,34.873,
engl310_13_synth_base,uh,15.679,16.132,0.454,174.649,76.760,
engl310_13_synth_base,sil,16.132,16.384,0.252,174.649,41.705,
engl310_13_synth_base,np,16.384,17.966,1.581,174.649,77.785,
engl310_13_synth_base,uh,17.966,18.257,0.292,174.649,76.576,
engl310_13_synth_base,np,18.257,18.765,0.508,174.649,74.501,
engl310_13_synth_base,sil,18.765,20.068,1.303,174.649,31.896,
engl310_13_synth_base,np,20.068,21.987,1.918,174.649,77.736,
engl310_13_synth_base,in,21.987,22.264,0.277,174.649,49.020,
engl310_13_synth_base,uh,22.264,22.588,0.324,174.649,80.411,
engl310_13_synth_base,np,22.588,23.754,1.167,174.649,77.363,
engl310_13_synth_base,uh,23.754,24.057,0.302,174.649,74.070,
engl310_13_synth_base,sil,24.057,24.384,0.327,174.649,31.314,
engl310_13_synth_base,np,24.384,25.302,0.918,174.649,73.402,
engl310_13_synth_base,sil,25.302,25.623,0.320,174.649,24.439,
engl310_13_synth_base,np,25.623,26.595,0.972,174.649,73.049,
engl310_13_synth_base,sil,26.595,27.524,0.929,174.649,23.470,
engl310_13_synth_base,cl,27.524,27.599,0.076,174.649,49.167,
engl310_13_synth_base,in,27.599,27.862,0.263,174.649,42.180,
engl310_13_synth_base,in,27.862,28.229,0.367,174.649,46.419,
engl310_13_synth_base,uh,28.229,28.558,0.328,174.649,76.836,
engl310_13_synth_base,np,28.558,31.294,2.736,174.649,77.010,
engl310_13_synth_base,sil,31.294,32.896,1.602,174.649,28.164,
engl310_13_synth_base,cl,32.896,32.994,0.097,174.649,54.815,
engl310_13_synth_base,in,32.994,33.357,0.364,174.649,49.015,
engl310_13_synth_base,uh,33.357,33.710,0.353,174.649,77.934,
engl310_13_synth_base,sil,33.710,34.395,0.685,174.649,38.390,
engl310_13_synth_base,uh,34.395,34.711,0.317,174.649,77.834,
engl310_13_synth_base,np,34.711,35.648,0.936,174.649,77.449,
engl310_13_synth_base,sil,35.648,37.357,1.709,174.649,30.031,
engl310_13_synth_base,cl,37.357,37.451,0.094,174.649,52.215,
engl310_13_synth_base,in,37.451,37.958,0.508,174.649,51.642,
engl310_13_synth_base,uh,37.958,38.187,0.228,174.649,73.920,
engl310_13_synth_base,np,38.187,39.253,1.066,174.649,79.825,
engl310_13_synth_base,uh,39.253,39.564,0.311,174.649,76.661,
engl310_13_synth_base,np,39.564,41.855,2.291,174.649,75.818,
engl310_13_synth_base,in,41.855,42.196,0.340,174.649,50.575,
engl310_13_synth_base,uh,42.196,42.455,0.259,174.649,74.308,
engl310_13_synth_base,sil,42.455,43.038,0.583,174.649,42.130,
engl310_13_synth_base,in,43.038,43.271,0.233,174.649,34.845,
engl310_13_synth_base,sil,43.271,43.356,0.084,174.649,32.871,
engl310_13_synth_base,np,43.356,44.464,1.108,174.649,80.668,
engl310_13_synth_base,um,44.464,44.895,0.431,174.649,75.440,
engl310_13_synth_base,sil,44.895,45.996,1.102,174.649,38.658,
engl310_13_synth_base,cl,45.996,46.369,0.373,174.649,47.164,
engl310_13_synth_base,sil,46.369,46.567,0.198,174.649,25.147,
engl310_13_synth_base,in,46.567,46.901,0.334,174.649,42.161,
engl310_13_synth_base,np,46.901,51.524,4.623,174.649,77.845,
engl310_13_synth_base,in,51.524,51.958,0.434,174.649,52.372,
engl310_13_synth_base,uh,51.958,52.321,0.363,174.649,76.188,
engl310_13_synth_base,in,52.321,52.593,0.272,174.649,42.681,
engl310_13_synth_base,ex,52.593,52.817,0.224,174.649,39.194,
engl310_13_synth_base,sil,52.817,53.157,0.340,174.649,35.515,
engl310_13_synth_base,np,53.157,54.237,1.079,174.649,80.805,
engl310_13_synth_base,sil,54.237,55.983,1.747,174.649,25.728,
engl310_13_synth_base,cl,55.983,56.097,0.113,174.649,52.869,
engl310_13_synth_base,um,56.097,56.457,0.361,174.649,76.238,
engl310_13_synth_base,sil,56.457,57.125,0.668,174.649,32.320,
engl310_13_synth_base,cl,57.125,57.255,0.130,174.649,47.137,
engl310_13_synth_base,sil,57.255,57.656,0.402,174.649,39.861,
engl310_13_synth_base,np,57.656,58.719,1.063,174.649,79.285,
engl310_13_synth_base,in,58.719,58.970,0.251,174.649,46.962,
engl310_13_synth_base,uh,58.970,59.369,0.399,174.649,76.831,
engl310_13_synth_base,np,59.369,60.364,0.995,174.649,76.404,
engl310_13_synth_base,in,60.364,60.964,0.601,174.649,49.206,
engl310_13_synth_base,ex,60.964,61.207,0.243,174.649,49.217,
engl310_13_synth_base,uh,61.207,61.402,0.194,174.649,72.245,
engl310_13_synth_base,np,61.402,62.604,1.202,174.649,77.883,
engl310_13_synth_base,sil,62.604,64.368,1.763,174.649,35.016,
engl310_13_synth_base,cl,64.368,64.465,0.097,174.649,52.996,
engl310_13_synth_base,in,64.465,64.798,0.334,174.649,48.360,
engl310_13_synth_base,uh,64.798,65.106,0.308,174.649,76.733,
engl310_13_synth_base,np,65.106,65.635,0.529,174.649,78.151,
engl310_13_synth_base,in,65.635,65.979,0.343,174.649,44.060,
engl310_13_synth_base,np,65.979,66.692,0.713,174.649,79.358,
engl310_13_synth_base,um,66.692,67.084,0.392,174.649,79.423,
engl310_13_synth_base,sil,67.084,68.479,1.395,174.649,38.475,
engl310_13_synth_base,np,68.479,69.603,1.124,174.649,80.397,
engl310_13_synth_base,sil,69.603,69.749,0.146,174.649,51.767,
engl310_13_synth_base,cl,69.749,69.875,0.126,174.649,55.131,
engl310_13_synth_base,in,69.875,70.108,0.233,174.649,47.537,
engl310_13_synth_base,sil,70.108,70.425,0.318,174.649,40.709,
engl310_13_synth_base,in,70.425,70.805,0.379,174.649,53.324,
engl310_13_synth_base,np,70.805,73.067,2.263,174.649,79.059,
engl310_13_synth_base,in,73.067,73.627,0.559,174.649,35.061,
engl310_13_synth_base,sil,73.627,74.625,0.998,174.649,33.491,
engl310_13_synth_base,in,74.625,75.338,0.713,174.649,52.760,
engl310_13_synth_base,uh,75.338,75.515,0.178,174.649,76.939,
engl310_13_synth_base,np,75.515,77.149,1.633,174.649,77.265,
engl310_13_synth_base,sil,77.149,77.858,0.710,174.649,32.368,
engl310_13_synth_base,in,77.858,78.348,0.489,174.649,46.868,
engl310_13_synth_base,um,78.348,78.724,0.376,174.649,81.452,
engl310_13_synth_base,sil,78.724,79.206,0.483,174.649,35.722,
engl310_13_synth_base,np,79.206,80.081,0.875,174.649,80.089,
engl310_13_synth_base,um,80.081,80.463,0.382,174.649,75.171,
engl310_13_synth_base,in,80.463,80.839,0.376,174.649,42.580,
engl310_13_synth_base,np,80.839,81.777,0.938,174.649,77.754,
engl310_13_synth_base,sil,81.777,82.315,0.538,174.649,33.328,
engl310_13_synth_base,np,82.315,83.615,1.299,174.649,78.250,
engl310_13_synth_base,sil,83.615,84.799,1.185,174.649,35.619,
engl310_13_synth_base,cl,84.799,84.880,0.081,174.649,53.796,
engl310_13_synth_base,np,84.880,85.400,0.520,174.649,81.014,
engl310_13_synth_base,sil,85.400,85.582,0.181,174.649,41.427,
engl310_13_synth_base,np,85.582,87.452,1.870,174.649,80.395,
engl310_13_synth_base,sil,87.452,88.078,0.625,174.649,29.795,
engl310_13_synth_base,np,88.078,89.860,1.782,174.649,78.206,
engl310_13_synth_base,sil,89.860,90.229,0.369,174.649,31.222,
engl310_13_synth_base,np,90.229,90.618,0.389,174.649,74.896,
engl310_13_synth_base,sil,90.618,90.774,0.155,174.649,37.229,
engl310_13_synth_base,in,90.774,91.117,0.343,174.649,47.989,
engl310_13_synth_base,np,91.117,91.689,0.572,174.649,78.703,
engl310_13_synth_base,sil,91.689,93.157,1.468,174.649,39.762,
engl310_13_synth_base,in,93.157,93.575,0.418,174.649,45.387,
engl310_13_synth_base,np,93.575,95.462,1.886,174.649,78.698,
engl310_13_synth_base,sil,95.462,96.443,0.982,174.649,28.293,
engl310_13_synth_base,np,96.443,97.669,1.225,174.649,76.547,
engl310_13_synth_base,sil,97.669,98.472,0.804,174.649,28.169,
engl310_13_synth_base,in,98.472,98.835,0.363,174.649,47.663,
engl310_13_synth_base,uh,98.835,99.085,0.250,174.649,77.680,
engl310_13_synth_base,np,99.085,100.903,1.819,174.649,79.141,
engl310_13_synth_base,in,100.903,101.230,0.327,174.649,43.722,
engl310_13_synth_base,uh,101.230,101.444,0.214,174.649,75.178,
engl310_13_synth_base,np,101.444,103.896,2.452,174.649,76.413,
engl310_13_synth_base,sil,103.896,104.013,0.117,174.649,50.592,
engl310_13_synth_base,cl,104.013,104.062,0.049,174.649,48.311,
engl310_13_synth_base,sil,104.062,104.298,0.237,174.649,30.712,
engl310_13_synth_base,np,104.298,106.169,1.871,174.649,76.933,
engl310_13_synth_base,uh,106.169,106.414,0.245,174.649,77.356,
engl310_13_synth_base,np,106.414,108.048,1.635,174.649,75.001,
engl310_13_synth_base,in,108.048,108.421,0.373,174.649,50.637,
engl310_13_synth_base,np,108.421,109.969,1.549,174.649,76.596,
engl310_13_synth_base,sil,109.969,111.162,1.192,174.649,27.759,
engl310_13_synth_base,uh,111.162,111.548,0.386,174.649,72.856,
engl310_13_synth_base,sil,111.548,111.608,0.060,174.649,30.090,
engl310_13_synth_base,in,111.608,111.854,0.246,174.649,36.412,
engl310_13_synth_base,sil,111.854,112.023,0.169,174.649,30.238,
engl310_13_synth_base,in,112.023,112.353,0.331,174.649,42.454,
engl310_13_synth_base,sil,112.353,112.421,0.068,174.649,34.063,
engl310_13_synth_base,np,112.421,112.872,0.450,174.649,79.374,
engl310_13_synth_base,uh,112.872,113.063,0.191,174.649,79.793,
engl310_13_synth_base,np,113.063,114.071,1.008,174.649,81.190,
engl310_13_synth_base,uh,114.071,114.352,0.281,174.649,79.069,
engl310_13_synth_base,np,114.352,114.796,0.444,174.649,73.776,
engl310_13_synth_base,uh,114.796,115.117,0.321,174.649,74.787,
engl310_13_synth_base,np,115.117,116.339,1.222,174.649,70.848,
engl310_13_synth_base,um,116.339,116.806,0.467,174.649,71.050,
engl310_13_synth_base,sil,116.806,116.906,0.100,174.649,43.394,
engl310_13_synth_base,cl,116.906,117.010,0.104,174.649,41.680,
engl310_13_synth_base,sil,117.010,117.305,0.295,174.649,38.001,
engl310_13_synth_base,cl,117.305,117.415,0.110,174.649,47.180,
engl310_13_synth_base,in,117.415,117.680,0.266,174.649,44.023,
engl310_13_synth_base,sil,117.680,118.251,0.570,174.649,36.411,
engl310_13_synth_base,um,118.251,118.516,0.265,174.649,77.578,
engl310_13_synth_base,np,118.516,119.974,1.458,174.649,77.174,
engl310_13_synth_base,in,119.974,120.224,0.250,174.649,43.955,
engl310_13_synth_base,uh,120.224,120.548,0.324,174.649,77.392,
engl310_13_synth_base,np,120.548,121.912,1.364,174.649,79.357,
engl310_13_synth_base,sil,121.912,122.071,0.159,174.649,39.504,
engl310_13_synth_base,np,122.071,123.443,1.372,174.649,78.853,
engl310_13_synth_base,in,123.443,123.640,0.198,174.649,48.805,
engl310_13_synth_base,uh,123.640,124.026,0.386,174.649,78.568,
engl310_13_synth_base,in,124.026,124.204,0.178,174.649,41.123,
engl310_13_synth_base,sil,124.204,124.282,0.078,174.649,36.724,
engl310_13_synth_base,uh,124.282,124.590,0.308,174.649,79.812,
